"id","created","status","partner_id","user_id","flow_id","week_num","community_id","status_question_answered","impression","impression_details","is_legacy","is_restored","original_impression","impression_synced_to_analytics","sent_synced_to_analytics","status_synced_to_analytics"
224287,"2021-04-19 11:32:44.458348+00",3,"6c4b0596-1782-44b1-a5e0-5bf6515bfb7f","2660e014-cee0-4895-8498-e96837bab185","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
224286,"2021-04-19 11:32:44.436893+00",3,"2660e014-cee0-4895-8498-e96837bab185","6c4b0596-1782-44b1-a5e0-5bf6515bfb7f","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
224281,"2021-04-19 11:32:44.280046+00",3,"86dcdbfb-c23b-4a2c-8f12-89ca4cf56ecd","db70a49b-005e-49d3-88ac-edd5ed161d7a","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
224280,"2021-04-19 11:32:44.202211+00",3,"db70a49b-005e-49d3-88ac-edd5ed161d7a","86dcdbfb-c23b-4a2c-8f12-89ca4cf56ecd","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
224279,"2021-04-19 11:32:44.124454+00",3,"d5441aa3-2667-4303-ac91-154bcde8d8fb","33ab9252-7f95-45b6-9526-ea11b5b3170d","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
224278,"2021-04-19 11:32:44.074613+00",3,"33ab9252-7f95-45b6-9526-ea11b5b3170d","d5441aa3-2667-4303-ac91-154bcde8d8fb","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
224277,"2021-04-19 11:32:44.01697+00",3,"ba55c4ea-b9a1-4a16-9917-4ba68b9ef113","a14d8539-8a78-49c5-9534-505cedb279dd","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
224276,"2021-04-19 11:32:43.972331+00",3,"a14d8539-8a78-49c5-9534-505cedb279dd","ba55c4ea-b9a1-4a16-9917-4ba68b9ef113","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
224273,"2021-04-19 11:32:43.81118+00",3,"f2c73787-f6a6-476a-b118-ab5d3033b1e0","db001f76-ad80-445e-8533-89c20a529127","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
224272,"2021-04-19 11:32:43.723403+00",3,"db001f76-ad80-445e-8533-89c20a529127","f2c73787-f6a6-476a-b118-ab5d3033b1e0","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
224269,"2021-04-19 11:32:43.626416+00",3,"4c4cc9b9-1cf7-4d73-b532-38c05580fcad","5064eb63-bc4b-4f4e-bb07-fda6bcc9e1be","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
224268,"2021-04-19 11:32:43.580112+00",3,"5064eb63-bc4b-4f4e-bb07-fda6bcc9e1be","4c4cc9b9-1cf7-4d73-b532-38c05580fcad","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,,,,,,,TRUE,TRUE
224249,"2021-04-19 11:32:42.26611+00",3,"ae4fcd61-287f-48da-9890-fc2dd999049f","07ca6aef-b991-41f5-a5f9-42524d8944a3","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
224248,"2021-04-19 11:32:42.243818+00",3,"07ca6aef-b991-41f5-a5f9-42524d8944a3","ae4fcd61-287f-48da-9890-fc2dd999049f","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
224247,"2021-04-19 11:32:42.209555+00",3,"b246c2fd-9623-4ab5-b8e9-02cadfdf584b","54af5083-a875-450b-9791-868ee54c97ea","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
224246,"2021-04-19 11:32:42.190003+00",3,"54af5083-a875-450b-9791-868ee54c97ea","b246c2fd-9623-4ab5-b8e9-02cadfdf584b","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
224245,"2021-04-19 11:32:42.160966+00",3,"e93706ca-0a12-4d74-972c-5586f234c81f","efc93c6b-1f52-4584-8f6e-01500077289e","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
224244,"2021-04-19 11:32:42.142309+00",3,"efc93c6b-1f52-4584-8f6e-01500077289e","e93706ca-0a12-4d74-972c-5586f234c81f","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
224243,"2021-04-19 11:32:42.035076+00",3,"529267b7-2138-42d2-a707-d8e704a13771","f08ab38d-cb6f-4487-99a5-e69aa397a580","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
224242,"2021-04-19 11:32:42.016009+00",3,"f08ab38d-cb6f-4487-99a5-e69aa397a580","529267b7-2138-42d2-a707-d8e704a13771","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
224235,"2021-04-19 11:32:41.848095+00",3,"cbe450f6-6df4-4889-8adf-5c004de531c4","6e9aef27-3d76-4477-b893-53b317732565","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
224234,"2021-04-19 11:32:41.829968+00",3,"6e9aef27-3d76-4477-b893-53b317732565","cbe450f6-6df4-4889-8adf-5c004de531c4","1312aa75-e8be-40b3-ae2b-30d2c55d1fca",102,7,,,,,,,,TRUE,TRUE
219615,"2021-04-14 08:19:41.161058+00",3,"364fb36c-cf81-42d6-b419-78420c70d05b","a03087ed-72a6-432e-b7c1-a1366f79f0fa","58bc425f-a837-4883-b2da-4efb07d5b983",101,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
219614,"2021-04-14 08:19:41.114556+00",3,"a03087ed-72a6-432e-b7c1-a1366f79f0fa","364fb36c-cf81-42d6-b419-78420c70d05b","58bc425f-a837-4883-b2da-4efb07d5b983",101,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
216679,"2021-04-12 11:36:13.062976+00",3,"b246c2fd-9623-4ab5-b8e9-02cadfdf584b","3379bd54-8d49-419f-9752-381e353da6f8","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
216678,"2021-04-12 11:36:13.048389+00",3,"3379bd54-8d49-419f-9752-381e353da6f8","b246c2fd-9623-4ab5-b8e9-02cadfdf584b","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
216675,"2021-04-12 11:36:12.992207+00",3,"bf3e9156-fee5-482f-a7f0-4dde5e251ece","734e4f00-ba08-40b9-9c59-f45cd643f119","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
216674,"2021-04-12 11:36:12.977289+00",3,"734e4f00-ba08-40b9-9c59-f45cd643f119","bf3e9156-fee5-482f-a7f0-4dde5e251ece","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
216671,"2021-04-12 11:36:12.917566+00",3,"7b92c82b-a552-480a-84ad-9825662db050","d5441aa3-2667-4303-ac91-154bcde8d8fb","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
216670,"2021-04-12 11:36:12.904987+00",3,"d5441aa3-2667-4303-ac91-154bcde8d8fb","7b92c82b-a552-480a-84ad-9825662db050","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216669,"2021-04-12 11:36:12.886352+00",3,"3a011097-ce28-4934-b3d5-bd122cebd70b","33ab9252-7f95-45b6-9526-ea11b5b3170d","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216668,"2021-04-12 11:36:12.875026+00",3,"33ab9252-7f95-45b6-9526-ea11b5b3170d","3a011097-ce28-4934-b3d5-bd122cebd70b","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
216667,"2021-04-12 11:36:12.853133+00",3,"d6c6ff51-dfcd-4eec-b621-bded1f1fdeb5","efc93c6b-1f52-4584-8f6e-01500077289e","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216666,"2021-04-12 11:36:12.838689+00",3,"efc93c6b-1f52-4584-8f6e-01500077289e","d6c6ff51-dfcd-4eec-b621-bded1f1fdeb5","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
216661,"2021-04-12 11:36:12.746592+00",3,"c5bd700f-69f1-472b-8940-1fcddd9f1f3e","4239d129-3d12-4093-89b7-b3edfbccc0a3","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216660,"2021-04-12 11:36:12.735004+00",3,"4239d129-3d12-4093-89b7-b3edfbccc0a3","c5bd700f-69f1-472b-8940-1fcddd9f1f3e","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
216657,"2021-04-12 11:36:12.673449+00",3,"b30c9fd0-1d6c-4beb-9631-435abf401743","b5198222-5b82-4e8d-a125-92068a9f2cbb","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216656,"2021-04-12 11:36:12.659491+00",3,"b5198222-5b82-4e8d-a125-92068a9f2cbb","b30c9fd0-1d6c-4beb-9631-435abf401743","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
216641,"2021-04-12 11:36:12.380007+00",3,"50bef368-6bef-4c24-876e-8eff1968d417","00182246-5e30-43ca-bd04-5b96f37aeb93","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216640,"2021-04-12 11:36:12.36823+00",3,"00182246-5e30-43ca-bd04-5b96f37aeb93","50bef368-6bef-4c24-876e-8eff1968d417","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
216639,"2021-04-12 11:36:12.348659+00",3,"4c4cc9b9-1cf7-4d73-b532-38c05580fcad","07ca6aef-b991-41f5-a5f9-42524d8944a3","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
216638,"2021-04-12 11:36:12.335202+00",3,"07ca6aef-b991-41f5-a5f9-42524d8944a3","4c4cc9b9-1cf7-4d73-b532-38c05580fcad","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
216629,"2021-04-12 11:36:12.044618+00",3,"135ba6b0-8d72-4efe-9931-ab1cddb1cdaa","dcdfb11c-c32a-4f24-9c0c-b35df2aa955f","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
216628,"2021-04-12 11:36:12.033397+00",3,"dcdfb11c-c32a-4f24-9c0c-b35df2aa955f","135ba6b0-8d72-4efe-9931-ab1cddb1cdaa","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216627,"2021-04-12 11:36:12.011957+00",3,"cbe450f6-6df4-4889-8adf-5c004de531c4","f08ab38d-cb6f-4487-99a5-e69aa397a580","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
216626,"2021-04-12 11:36:11.999503+00",3,"f08ab38d-cb6f-4487-99a5-e69aa397a580","cbe450f6-6df4-4889-8adf-5c004de531c4","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216625,"2021-04-12 11:36:11.976678+00",3,"edf73e84-b4e2-4e68-811b-16900903afff","253ea24b-3120-4899-9b8f-c7093c50d924","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
216624,"2021-04-12 11:36:11.952623+00",3,"253ea24b-3120-4899-9b8f-c7093c50d924","edf73e84-b4e2-4e68-811b-16900903afff","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
216623,"2021-04-12 11:36:11.921241+00",3,"6e9aef27-3d76-4477-b893-53b317732565","cf71d3af-0f4b-4772-8cfa-c174b5915fa0","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
216622,"2021-04-12 11:36:11.905215+00",3,"cf71d3af-0f4b-4772-8cfa-c174b5915fa0","6e9aef27-3d76-4477-b893-53b317732565","1ec1706f-816c-4149-88ec-aecf6a8db57f",101,7,,,,,,,,TRUE,TRUE
210561,"2021-04-05 12:29:35.235078+00",3,"5064eb63-bc4b-4f4e-bb07-fda6bcc9e1be","364fb36c-cf81-42d6-b419-78420c70d05b","90c75813-5daa-4713-8a95-9d826090a206",100,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
210560,"2021-04-05 12:29:35.221335+00",3,"364fb36c-cf81-42d6-b419-78420c70d05b","5064eb63-bc4b-4f4e-bb07-fda6bcc9e1be","90c75813-5daa-4713-8a95-9d826090a206",100,7,,,,,,,,TRUE,TRUE
210321,"2021-04-05 11:35:01.241669+00",3,"86976111-cd13-4490-922e-2e5e74e2bd55","4c4cc9b9-1cf7-4d73-b532-38c05580fcad","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
210320,"2021-04-05 11:35:01.230435+00",3,"4c4cc9b9-1cf7-4d73-b532-38c05580fcad","86976111-cd13-4490-922e-2e5e74e2bd55","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210319,"2021-04-05 11:35:01.208767+00",3,"782c7586-4c48-46dd-8813-cb1e6594bf54","54af5083-a875-450b-9791-868ee54c97ea","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
210318,"2021-04-05 11:35:01.197681+00",3,"54af5083-a875-450b-9791-868ee54c97ea","782c7586-4c48-46dd-8813-cb1e6594bf54","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210309,"2021-04-05 11:35:01.045808+00",3,"1d1c3c30-8238-406b-a654-f96b9c240155","682947f1-003b-48f4-a2b7-cd3d275f1c6a","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
210308,"2021-04-05 11:35:01.03183+00",3,"682947f1-003b-48f4-a2b7-cd3d275f1c6a","1d1c3c30-8238-406b-a654-f96b9c240155","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
210303,"2021-04-05 11:35:00.942963+00",3,"bf3e9156-fee5-482f-a7f0-4dde5e251ece","82c32dd2-11f8-4d71-b978-58ab22f312cd","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210302,"2021-04-05 11:35:00.926299+00",3,"82c32dd2-11f8-4d71-b978-58ab22f312cd","bf3e9156-fee5-482f-a7f0-4dde5e251ece","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
210299,"2021-04-05 11:35:00.873362+00",3,"b23d378d-5442-4d75-be83-9656b7f8881f","027866da-7eb8-4af9-bf36-9c95099da72d","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210298,"2021-04-05 11:35:00.859989+00",3,"027866da-7eb8-4af9-bf36-9c95099da72d","b23d378d-5442-4d75-be83-9656b7f8881f","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
210287,"2021-04-05 11:35:00.681246+00",3,"33ab9252-7f95-45b6-9526-ea11b5b3170d","7b92c82b-a552-480a-84ad-9825662db050","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210286,"2021-04-05 11:35:00.666952+00",3,"7b92c82b-a552-480a-84ad-9825662db050","33ab9252-7f95-45b6-9526-ea11b5b3170d","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
210285,"2021-04-05 11:35:00.647257+00",3,"efc93c6b-1f52-4584-8f6e-01500077289e","2a86e29b-f785-49b8-ba41-5c10a8f5536d","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
210284,"2021-04-05 11:35:00.635871+00",3,"2a86e29b-f785-49b8-ba41-5c10a8f5536d","efc93c6b-1f52-4584-8f6e-01500077289e","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210283,"2021-04-05 11:35:00.610765+00",3,"cc7b873e-8b63-4229-b044-81814ba4aaf4","07ca6aef-b991-41f5-a5f9-42524d8944a3","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
210282,"2021-04-05 11:35:00.597974+00",3,"07ca6aef-b991-41f5-a5f9-42524d8944a3","cc7b873e-8b63-4229-b044-81814ba4aaf4","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210277,"2021-04-05 11:35:00.509953+00",3,"ef27f9e1-6304-451c-8363-82611b7da413","6c4b0596-1782-44b1-a5e0-5bf6515bfb7f","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
210276,"2021-04-05 11:35:00.493895+00",3,"6c4b0596-1782-44b1-a5e0-5bf6515bfb7f","ef27f9e1-6304-451c-8363-82611b7da413","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210273,"2021-04-05 11:35:00.390371+00",3,"ddaeee2e-166b-44e0-8db5-5339ac08e55f","3a011097-ce28-4934-b3d5-bd122cebd70b","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,,,,,,,,TRUE,TRUE
210272,"2021-04-05 11:35:00.379909+00",3,"3a011097-ce28-4934-b3d5-bd122cebd70b","ddaeee2e-166b-44e0-8db5-5339ac08e55f","ed5a1293-9463-4b23-a2e2-90fbc99e269f",100,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
205095,"2021-03-31 11:11:25.552094+00",3,"2dfb2465-b71b-42d9-bbe5-146b0331cb20","92b175ab-039d-422c-aee3-a8b5b3c1329a","ba26367d-1559-4672-8168-3132aa41972d",99,7,TRUE,,,,,,,TRUE,TRUE
205094,"2021-03-31 11:11:25.532149+00",3,"92b175ab-039d-422c-aee3-a8b5b3c1329a","2dfb2465-b71b-42d9-bbe5-146b0331cb20","ba26367d-1559-4672-8168-3132aa41972d",99,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
204651,"2021-03-29 20:04:45.159191+00",3,"ef27f9e1-6304-451c-8363-82611b7da413","68438944-6604-4b09-a2bc-0279cd22ec2c","ba26367d-1559-4672-8168-3132aa41972d",99,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
204650,"2021-03-29 20:04:45.140601+00",3,"68438944-6604-4b09-a2bc-0279cd22ec2c","ef27f9e1-6304-451c-8363-82611b7da413","ba26367d-1559-4672-8168-3132aa41972d",99,7,,,,,,,,TRUE,TRUE
203445,"2021-03-29 11:54:42.239593+00",3,"3a011097-ce28-4934-b3d5-bd122cebd70b","1cd50309-200a-4246-b627-d8a6bd42907d","ba26367d-1559-4672-8168-3132aa41972d",99,7,,,,,,,,TRUE,TRUE
203444,"2021-03-29 11:54:42.226588+00",3,"1cd50309-200a-4246-b627-d8a6bd42907d","3a011097-ce28-4934-b3d5-bd122cebd70b","ba26367d-1559-4672-8168-3132aa41972d",99,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
203305,"2021-03-29 11:30:53.059127+00",3,"86dcdbfb-c23b-4a2c-8f12-89ca4cf56ecd","68438944-6604-4b09-a2bc-0279cd22ec2c","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,,,,,,,,TRUE,TRUE
203304,"2021-03-29 11:30:53.050156+00",3,"68438944-6604-4b09-a2bc-0279cd22ec2c","86dcdbfb-c23b-4a2c-8f12-89ca4cf56ecd","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
203301,"2021-03-29 11:30:53.00427+00",3,"b246c2fd-9623-4ab5-b8e9-02cadfdf584b","7b92c82b-a552-480a-84ad-9825662db050","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,,,,,,,,TRUE,TRUE
203300,"2021-03-29 11:30:52.995291+00",3,"7b92c82b-a552-480a-84ad-9825662db050","b246c2fd-9623-4ab5-b8e9-02cadfdf584b","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"partner_was_ignoring",,,,"partner_was_ignoring",TRUE,TRUE,TRUE
203295,"2021-03-29 11:30:52.925372+00",3,"00182246-5e30-43ca-bd04-5b96f37aeb93","82c32dd2-11f8-4d71-b978-58ab22f312cd","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
203294,"2021-03-29 11:30:52.916039+00",3,"82c32dd2-11f8-4d71-b978-58ab22f312cd","00182246-5e30-43ca-bd04-5b96f37aeb93","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,,,,,,,,TRUE,TRUE
203281,"2021-03-29 11:30:52.739329+00",3,"f2c73787-f6a6-476a-b118-ab5d3033b1e0","1d1c3c30-8238-406b-a654-f96b9c240155","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"other_reason",,,,"other_reason",TRUE,TRUE,TRUE
203280,"2021-03-29 11:30:52.730463+00",3,"1d1c3c30-8238-406b-a654-f96b9c240155","f2c73787-f6a6-476a-b118-ab5d3033b1e0","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
203277,"2021-03-29 11:30:52.686158+00",3,"2482ea6b-f49e-4b2f-be1d-c21781f14a6e","07ca6aef-b991-41f5-a5f9-42524d8944a3","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
203276,"2021-03-29 11:30:52.675835+00",3,"07ca6aef-b991-41f5-a5f9-42524d8944a3","2482ea6b-f49e-4b2f-be1d-c21781f14a6e","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
203273,"2021-03-29 11:30:52.63038+00",3,"a82d529b-c6d5-4397-ac4a-af50048b9526","15e6d5c6-8d04-4e18-8b4e-1b91c80873da","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
203272,"2021-03-29 11:30:52.620744+00",3,"15e6d5c6-8d04-4e18-8b4e-1b91c80873da","a82d529b-c6d5-4397-ac4a-af50048b9526","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,,,,,,,,TRUE,TRUE
203269,"2021-03-29 11:30:52.528783+00",3,"529267b7-2138-42d2-a707-d8e704a13771","cbe450f6-6df4-4889-8adf-5c004de531c4","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
203268,"2021-03-29 11:30:52.519463+00",3,"cbe450f6-6df4-4889-8adf-5c004de531c4","529267b7-2138-42d2-a707-d8e704a13771","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,,,,,,,,TRUE,TRUE
203267,"2021-03-29 11:30:52.502685+00",3,"ccba0be2-7e20-4cd6-9949-24d0464f2a63","253ea24b-3120-4899-9b8f-c7093c50d924","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,,,,,,,,TRUE,TRUE
203266,"2021-03-29 11:30:52.493394+00",3,"253ea24b-3120-4899-9b8f-c7093c50d924","ccba0be2-7e20-4cd6-9949-24d0464f2a63","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
203265,"2021-03-29 11:30:52.474718+00",3,"04abdaa8-1704-4cb2-b467-434479917509","6e9aef27-3d76-4477-b893-53b317732565","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"was_busy",,,,"was_busy",TRUE,TRUE,TRUE
203264,"2021-03-29 11:30:52.460942+00",3,"6e9aef27-3d76-4477-b893-53b317732565","04abdaa8-1704-4cb2-b467-434479917509","06625d3a-47a9-43ee-a04d-7bc4a64d71d1",99,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
197965,"2021-03-24 15:06:32.869605+00",3,"cf71d3af-0f4b-4772-8cfa-c174b5915fa0","04abdaa8-1704-4cb2-b467-434479917509","a924a052-501f-4c47-8989-0b0a40f53aa6",98,7,TRUE,"forgot",,,,"forgot",TRUE,TRUE,TRUE
197964,"2021-03-24 15:06:32.846639+00",3,"04abdaa8-1704-4cb2-b467-434479917509","cf71d3af-0f4b-4772-8cfa-c174b5915fa0","a924a052-501f-4c47-8989-0b0a40f53aa6",98,7,TRUE,"could_not_find_time",,,,"could_not_find_time",TRUE,TRUE,TRUE
196073,"2021-03-22 11:33:12.178877+00",3,"2660e014-cee0-4895-8498-e96837bab185","e981bd3b-ae66-4383-8d7a-899d931af9ab","7e20b769-8553-4139-bb34-57f6e9474d38",98,7,TRUE,,,,,,,TRUE,TRUE
196072,"2021-03-22 11:33:12.165629+00",3,"e981bd3b-ae66-4383-8d7a-899d931af9ab","2660e014-cee0-4895-8498-e96837bab185","7e20b769-8553-4139-bb34-57f6e9474d38",98,7,,,,,,,,TRUE,TRUE
